id,title,company,location,city,state,url,source,source_url,scraped_at,description
Hallkeen_3210753363150762187,Sales & Marketing Director - Windrose at Woburn,Hallkeen,Location not specified,,,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20Woburn%20-%20Sales%20and%20Marketing%20Director.pdf?updated=1751033720,Hallkeen,https://www.hallkeen.com/careers,2025-07-08T05:45:49.687240,Sales & Marketing Director - Windrose at Woburn
Hallkeen_8745078515480590718,Security Guard - Residence at Kenilworth Park,Hallkeen,Location not specified,,,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Kenilworth%20-%20Security%20PT.pdf?updated=1743532301,Hallkeen,https://www.hallkeen.com/careers,2025-07-08T05:45:50.573595,Security Guard - Residence at Kenilworth Park
Hallkeen_390424635966822698,Wellness Nurse - Brigham House,Hallkeen,Location not specified,,,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Brigham%20House%20-%20Wellness%20Nurse%20FT.pdf?updated=1743617423,Hallkeen,https://www.hallkeen.com/careers,2025-07-08T05:45:51.423073,Wellness Nurse - Brigham House
Hallkeen_7169928128021978803,Wellness Nurse - Prospect House,Hallkeen,Location not specified,,,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Prospect%20House%20-%20Wellness%20Nurse%20FT.pdf?updated=1734538792,Hallkeen,https://www.hallkeen.com/careers,2025-07-08T05:45:52.136459,Wellness Nurse - Prospect House
Hallkeen_2621026531916577312,Wellness Nurse - River Mills,Hallkeen,Location not specified,,,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/River%20Mills%20-%20Wellness%20Nurse%20PT%20.pdf?updated=1747165815,Hallkeen,https://www.hallkeen.com/careers,2025-07-08T05:45:52.827945,Wellness Nurse - River Mills
Hallkeen_1907820120433718208,Wellness Nurse -LPN - Susan Bailis,Hallkeen,Location not specified,,,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Susan%20Bailis%20-%20Wellness%20Nurse%20FT.pdf?updated=1746732244,Hallkeen,https://www.hallkeen.com/careers,2025-07-08T05:45:53.499264,Wellness Nurse -LPN - Susan Bailis
Hallkeen_1320117184402579843,Wellness Nurse RN-LPN - Full Time - Windrose at Woburn,Hallkeen,Location not specified,,,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Woburn%20-%20Wellness%20Nurse%20RN-LPN%20FT%20w%20Bonus.pdf?updated=1750867222,Hallkeen,https://www.hallkeen.com/careers,2025-07-08T05:45:54.182940,Wellness Nurse RN-LPN - Full Time - Windrose at Woburn
Hallkeen_1938318413605319574,Wellness Nurse RN-LPN - PT & Weekends - Windrose at Woburn,Hallkeen,Location not specified,,,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Woburn%20-%20Wellness%20Nurse%20RN-LPN%20PT%20%26%20weekends.pdf?updated=1724346421,Hallkeen,https://www.hallkeen.com/careers,2025-07-08T05:45:54.874018,Wellness Nurse RN-LPN - PT & Weekends - Windrose at Woburn
Hallkeen_4660645085607567837,Wellness Nurse RN-LPN - Windrose at Weymouth,Hallkeen,Location not specified,,,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Weymouth%20-%20Wellness%20Nurse%20FT.pdf?updated=1742407055,Hallkeen,https://www.hallkeen.com/careers,2025-07-08T05:45:55.612652,Wellness Nurse RN-LPN - Windrose at Weymouth
Hallkeen_4958149583622616199,Wellness Nurse RN/LPN - Heywood Wakefield Commons,Hallkeen,Location not specified,,,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Heywood%20Wakefield%20-%20Wellness%20Nurse%20RN-LPN%20Per%20Diem.pdf?updated=1743095329,Hallkeen,https://www.hallkeen.com/careers,2025-07-08T05:45:56.355127,Wellness Nurse RN/LPN - Heywood Wakefield Commons
Hallkeen_7499818101073896105,Employment Opportunities,Hallkeen,Location not specified,,,https://www.hallkeen.com/careers,Hallkeen,https://www.hallkeen.com/careers,2025-07-08T05:46:20.465417,Employment Opportunities
The Retreat Assisted Living_2351266586375516344,Current Openings (10 of 56),The Retreat Assisted Living,"Hartford, CT, US",Hartford,CT,,The Retreat Assisted Living,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=562bea23-2b6e-4477-9c0a-adc42c796344,2025-07-08T05:46:41.082832,"Current Openings (10 of 56)
Search
Location
Select Location
0 items selected.
Job Type
Select Job Type
0 items selected.
Search

Community Health Worker
Hartford, CT, US
7 days ago
Teacher Assistant
Hartford, CT, US
11 days agoFull Time
Case Manager - Level 1
Hartford, CT, US
13 days agoTemporary
Su..."
Brookdale_4556589784983227716,ALL JOBS (2597),Brookdale,Location not specified,,,https://ibmwjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/jobs,Brookdale,https://careers.brookdale.com/en/jobs.html#/search?page=1,2025-07-08T05:47:08.879970,ALL JOBS (2597)
Brookdale_3373340523132850863,NEW JOBS (1515),Brookdale,Location not specified,,,https://ibmwjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/jobs?lastSelectedFacet=POSTING_DATES&selectedPostingDatesFacet=30,Brookdale,https://careers.brookdale.com/en/jobs.html#/search?page=1,2025-07-08T05:47:09.951984,NEW JOBS (1515)
Brookdale_1032851447897778485,HEALTHCARE (1439),Brookdale,Location not specified,,,https://ibmwjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/jobs?lastSelectedFacet=CATEGORIES&selectedCategoriesFacet=300000014656867,Brookdale,https://careers.brookdale.com/en/jobs.html#/search?page=1,2025-07-08T05:47:11.013668,HEALTHCARE (1439)
Brookdale_4497999313258625253,COMMUNITY OPERATIONS (984),Brookdale,Location not specified,,,https://ibmwjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/jobs?lastSelectedFacet=CATEGORIES&selectedCategoriesFacet=300000014656858,Brookdale,https://careers.brookdale.com/en/jobs.html#/search?page=1,2025-07-08T05:47:12.110964,COMMUNITY OPERATIONS (984)
Brookdale_1662554202299930630,ADMINISTRATION (92),Brookdale,Location not specified,,,https://ibmwjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/jobs?lastSelectedFacet=CATEGORIES&selectedCategoriesFacet=300000014563846,Brookdale,https://careers.brookdale.com/en/jobs.html#/search?page=1,2025-07-08T05:47:13.220814,ADMINISTRATION (92)
Brookdale_4701027370822599034,SALES & MARKETING (70),Brookdale,Location not specified,,,https://ibmwjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/jobs?lastSelectedFacet=CATEGORIES&selectedCategoriesFacet=300000014656861,Brookdale,https://careers.brookdale.com/en/jobs.html#/search?page=1,2025-07-08T05:47:14.343038,SALES & MARKETING (70)
Brookdale_7482433978838953479,HUMAN RESOURCES (6),Brookdale,Location not specified,,,https://ibmwjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/jobs?lastSelectedFacet=CATEGORIES&selectedCategoriesFacet=300000014563843,Brookdale,https://careers.brookdale.com/en/jobs.html#/search?page=1,2025-07-08T05:47:15.481474,HUMAN RESOURCES (6)
IntelyCare - StaffDNA_1548542884336056432,Search all jobs,IntelyCare - StaffDNA,Location not specified,,,https://www.intelycare.com/jobs/,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:47:42.483361,Search all jobs
IntelyCare - StaffDNA_6134102303879181466,Login,IntelyCare - StaffDNA,Location not specified,,,https://www.intelycare.com/job-board/login,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:47:43.606076,Login
IntelyCare - StaffDNA_6530282650175082958,Post a job for FREE,IntelyCare - StaffDNA,Location not specified,,,https://www.intelycare.com/job-board/post-a-job,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:47:44.643026,Post a job for FREE
IntelyCare - StaffDNA_675687266339814834,"Local Nursing-RN, ER",IntelyCare - StaffDNA,"Local Nursing-RN, ER",Local Nursing-RN,ER,https://www.intelycare.com/jobs/143743228-local-nursing-rn-er,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:47:49.033624,"Local Nursing-RN, ER"
IntelyCare - StaffDNA_1078467382519998557,Full-time,IntelyCare - StaffDNA,Location not specified,,,https://www.intelycare.com/jobs/full-time,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:47:50.036039,Full-time
IntelyCare - StaffDNA_1844462529005092343,"Silver Spring, MD, United States",IntelyCare - StaffDNA,"Silver Spring, MD",Silver Spring,MD,https://www.intelycare.com/jobs/in-silver-spring-md,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:47:51.094864,"Silver Spring, MD, United States"
IntelyCare - StaffDNA_3703872489581552590,"Travel Nursing-RN, StepDown",IntelyCare - StaffDNA,"Travel Nursing-RN, STEPDOWN",Travel Nursing-RN,STEPDOWN,https://www.intelycare.com/jobs/145531477-travel-nursing-rn-stepdown,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:47:54.521139,"Travel Nursing-RN, StepDown"
IntelyCare - StaffDNA_5366018184991257107,"Milwaukee, WI, United States",IntelyCare - StaffDNA,"Milwaukee, WI",Milwaukee,WI,https://www.intelycare.com/jobs/in-milwaukee-wi,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:47:56.106942,"Milwaukee, WI, United States"
IntelyCare - StaffDNA_1225739469392181515,Travel,IntelyCare - StaffDNA,Location not specified,,,https://www.intelycare.com/jobs/travel-nursing,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:47:57.588166,Travel
IntelyCare - StaffDNA_2813595536530545446,"Travel Nursing-RN, PCU",IntelyCare - StaffDNA,"Travel Nursing-RN, PCU",Travel Nursing-RN,PCU,https://www.intelycare.com/jobs/145531489-travel-nursing-rn-pcu,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:48:00.062011,"Travel Nursing-RN, PCU"
IntelyCare - StaffDNA_3043116122322546463,"Bloomington, IN, United States",IntelyCare - StaffDNA,"Bloomington, IN",Bloomington,IN,https://www.intelycare.com/jobs/in-bloomington-in,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:48:01.735706,"Bloomington, IN, United States"
IntelyCare - StaffDNA_2139041792501564199,"Travel Nursing-RN, Labor and Delivery",IntelyCare - StaffDNA,"Travel Nursing-RN, LABOR AND DELIVERY",Travel Nursing-RN,LABOR AND DELIVERY,https://www.intelycare.com/jobs/145531480-travel-nursing-rn-labor-and-delivery,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:48:06.034887,"Travel Nursing-RN, Labor and Delivery"
IntelyCare - StaffDNA_965875065694889518,"NEWPORT, VT, United States",IntelyCare - StaffDNA,"NEWPORT, VT",NEWPORT,VT,https://www.intelycare.com/jobs/in-newport-vt,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:48:07.663688,"NEWPORT, VT, United States"
IntelyCare - StaffDNA_6136757459194371810,Labor and Delivery,IntelyCare - StaffDNA,Location not specified,,,https://www.intelycare.com/jobs/labor-and-delivery,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:48:10.166520,Labor and Delivery
IntelyCare - StaffDNA_5743710694204255575,"Roanoke, VA, United States",IntelyCare - StaffDNA,"Roanoke, VA",Roanoke,VA,https://www.intelycare.com/jobs/in-roanoke-va,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:48:12.948311,"Roanoke, VA, United States"
IntelyCare - StaffDNA_3909873765383232537,"Atlanta, GA, United States",IntelyCare - StaffDNA,"Atlanta, GA",Atlanta,GA,https://www.intelycare.com/jobs/in-atlanta-ga,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:48:25.353451,"Atlanta, GA, United States"
IntelyCare - StaffDNA_2042536807381041389,"Travel Nursing-RN, TELE",IntelyCare - StaffDNA,"Travel Nursing-RN, TELE",Travel Nursing-RN,TELE,https://www.intelycare.com/jobs/145531453-travel-nursing-rn-tele,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:48:29.125805,"Travel Nursing-RN, TELE"
IntelyCare - StaffDNA_6550395617023875790,"Winston-Salem, North Carolina, United States",IntelyCare - StaffDNA,"North Carolina, UNITED STATES",North Carolina,UNITED STATES,https://www.intelycare.com/jobs/in-winston-salem-nc,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:48:31.024287,"Winston-Salem, North Carolina, United States"
IntelyCare - StaffDNA_2276425834982563300,Telemetry,IntelyCare - StaffDNA,Location not specified,,,https://www.intelycare.com/jobs/telemetry,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:48:34.105466,Telemetry
IntelyCare - StaffDNA_2917466429209577140,"Lubbock, TX, United States",IntelyCare - StaffDNA,"Lubbock, TX",Lubbock,TX,https://www.intelycare.com/jobs/in-lubbock-tx,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:48:37.366362,"Lubbock, TX, United States"
IntelyCare - StaffDNA_5407728943942401668,"Local Nursing-RN, TELE",IntelyCare - StaffDNA,"Local Nursing-RN, TELE",Local Nursing-RN,TELE,https://www.intelycare.com/jobs/145531422-local-nursing-rn-tele,IntelyCare - StaffDNA,https://www.intelycare.com/jobs/?listing_page=1&employer_id=5008017,2025-07-08T05:48:41.330154,"Local Nursing-RN, TELE"
